text,true_labels,predicted_labels,top_confidence,exact_match
Cuckoo Stealer has copied its binary and the victim's scraped password into a hidden folder in the `/Users` directory.,stealth,credential-access,0.8652240633964539,False
"ifconfig can be used to display adapter configuration on Unix systems, including information for TCP/IP, DNS, and DHCP.",discovery,discovery|stealth,0.8652240633964539,False
"Winexe installs a service on the remote system, executes the command, then uninstalls the service.",execution,,0.8646537065505981,False
Kivars has the ability to remotely trigger keyboard input and mouse clicks.,lateral-movement,,0.8646537065505981,False
Lizar can execute PE files in the address space of the specified process.,privilege-escalation|stealth,execution|stealth,0.8645393252372742,False
Skidmap has used pm.sh to download and install its main payload.,execution,,0.8643104434013367,False
"During the 2025 Poland Wiper Attacks, the adversaries gathered and used the FortiGate bookmarks defined in the configuration file to include the statically defined credentials that facilitated RDP connections to jump hosts.",collection,credential-access,0.8637367486953735,False
"USBStealer drops commands for a second victim onto a removable media drive inserted into the first victim, and commands are executed when the drive is inserted into the second victim.",command-and-control,execution,0.8630456924438477,False
"BlackByte Ransomware uses the `mountvol.exe` command to mount volume names and leverages the Microsoft Discretionary Access Control List tool, `icacls.exe`, to grant the group to “Everyone” full access to the root of the drive.",defense-impairment,discovery,0.8630456924438477,False
China Chopper's server component is capable of opening a command terminal.,execution,,0.8629302382469177,False
APT38 has used DYEPACK.FOX to manipulate PDF data as it is accessed to remove traces of fraudulent SWIFT transactions from the data displayed to the end user.,impact,stealth,0.8617710471153259,False
EnvyScout contains JavaScript code that can extract an encoded blob from its HTML body and write it to disk.,stealth,execution|stealth,0.8611882925033569,False
The BlackEnergy component KillDisk is capable of deleting Windows Event Logs.,defense-impairment,defense-impairment|stealth,0.8594279289245605,False
"OilBooster uses the Microsoft Graph API to connect to an actor-controlled OneDrive account to download and execute files and shell commands, and to create directories to share exfiltrated data.",command-and-control,,0.8594279289245605,False
UPSTYLE clears error logs after reading embedded commands for execution.,defense-impairment,defense-impairment|stealth,0.8590735793113708,False
Kali365 has dynamically generated legitimate device codes that displays on the victims screen alongside instructions to copy and paste the device code to initiate and complete a successful authentication process.,execution,credential-access,0.8588370084762573,False
StrelaStealer installers have used obfuscated PowerShell scripts to retrieve follow-on payloads from WebDAV servers.,command-and-control,execution|stealth,0.858244001865387,False
APT38 has used a custom MBR wiper named BOOTWRECK to render systems inoperable.,impact,stealth,0.8563323616981506,False
"Pupy has a built-in utility command for netstat , can do net session through PowerView, and has an interactive shell which can be used to discover additional information.",discovery,discovery|execution,0.8559715747833252,False
Industroyer downloads a shellcode payload from a remote C2 server and loads it into memory.,command-and-control,,0.8543993234634399,False
FIN13 has utilized tools such as Incognito V2 for token manipulation and impersonation.,privilege-escalation|stealth,stealth,0.8542778491973877,False
RGDoor encrypts files with XOR before sending them back to the C2 server.,collection,,0.8518295884132385,False
Indrik Spider has used the win32_service WMI class to retrieve a list of services from the system.,discovery,discovery|execution,0.851582944393158,False
Doki has resolved the path of a process PID to use as a script argument.,discovery,discovery|stealth,0.8508408069610596,False
REvil can save encryption parameters and system information in the Registry.,stealth,defense-impairment,0.8507168292999268,False
"During the 2025 Poland Wiper Attacks, the adversaries configured the FortiGate devices to send notifications to an attacker-controlled Slack channel. During the 2025 Poland Wiper Attacks, the adversaries had also staged tools and files on services such as Dropbox and Pastebin.",resource-development,,0.8497219681739807,False
"During the 2025 Poland Wiper Attacks, the adversaries observed that their malware was initially detected by the victims EDR solutions, so they modified the payload and attempted to execute the new version within the same day.",resource-development,stealth,0.8493474125862122,False
"During Operation AkaiRyū, MirrorFace used remote access tools including PuTTY.",command-and-control,lateral-movement,0.8492224216461182,False
Brute Ratel C4 can decode Kerberos 5 tickets and convert it to hashcat format for subsequent cracking.,credential-access,stealth,0.8484706878662109,False
"During Operation Dream Job, Lazarus Group executed malware with `C:\\windows\system32\rundll32.exe ""C:\ProgramData\ThumbNail\thumbnail.db""`, `CtrlPanel S-6-81-3811-75432205-060098-6872 0 0 905`.",stealth,execution|stealth,0.8483450412750244,False
APT12 has used multiple variants of DNS Calculation including multiplying the first two octets of an IP address and adding the third octet to that value in order to get a resulting command and control port.,command-and-control,,0.8483450412750244,False
BPFDoor creates a zero byte PID file at `/var/run/haldrund.pid`. BPFDoor uses this file to determine if it is already running on a system to ensure only one instance is executing at a time.,stealth,discovery|stealth,0.8480936288833618,False
Troll Stealer gathers information from infected systems such as SSH information from the victim's `.ssh` directory. Troll Stealer collects information from local FileZilla installations and Microsoft Sticky Note.,collection,discovery,0.8478417992591858,False
"During RedPenguin, UNC3886 exploited CVE-2025-21590 to enable malicious code injection into the memory of legitimate processes.",privilege-escalation|stealth,execution|stealth,0.8475897312164307,False
SMOKEDHAM has used Google Drive and Dropbox to host files downloaded by victims via malicious links.,command-and-control,,0.8469578623771667,False
LockBit 3.0 can check heap memory parameters for indications of a debugger and stop the flow of events to the attached debugger in order to hinder dynamic analysis.,discovery|stealth,stealth,0.8464508652687073,False
"During RedPenguin, UNC3886 used a backdoor that binds to port 45678 by default.",command-and-control,stealth,0.8463238477706909,False
LAPSUS$ has leverage NordVPN for its egress points when targeting intended victims.,command-and-control,lateral-movement,0.8447935581207275,False
Empire can exploit vulnerabilities such as MS16-032 and MS16-135.,privilege-escalation,lateral-movement,0.8438951373100281,False
APT29 has used the `reg save` command to save registry hives.,credential-access,discovery,0.8411743640899658,False
"To establish persistence, SslMM identifies the Start Menu Startup directory and drops a link to its own executable disguised as an “Office Start,” “Yahoo Talk,” “MSN Gaming Z0ne,” or “MSN Talk” shortcut.",persistence|privilege-escalation,,0.8402590155601501,False
Brute Ratel C4 has the ability to hide memory artifacts and to patch Event Tracing for Windows (ETW) and the Anti Malware Scan Interface (AMSI).,defense-impairment,stealth,0.8397339582443237,False
MgBot includes modules capable of gathering information from USB thumb drives and CD-ROMs on the victim machine given a list of provided criteria.,collection,discovery,0.8393393158912659,False
USBStealer drops itself onto removable media and relies on Autorun to execute the malicious file when a user opens the removable media on another system.,initial-access|lateral-movement,execution|lateral-movement,0.8381505608558655,False
UPSTYLE attempts to retrieve a non-existent webpage from the command and control server resulting in hidden commands sent via resulting error messages.,command-and-control,,0.8380180597305298,False
FIN13 has utilized web shells and Java tools for tunneling capabilities to and from compromised assets.,command-and-control,execution,0.8380180597305298,False
"Downdelph inserts pseudo-random characters between each original character during encoding of C2 network requests, making it difficult to write signatures on them.",command-and-control,stealth,0.8378854393959045,False
APT38 has used DYEPACK to manipulate SWIFT messages en route to a printer.,impact,execution,0.8369547128677368,False
LockBit 2.0 can execute command line arguments in a hidden window.,stealth,execution|stealth,0.8356177806854248,False
StrelaStealer has included BAT files in some instances for installation.,execution,execution|stealth,0.8331889510154724,False
Troll Stealer performs XOR encryption and Base64 encoding of data prior to sending to command and control infrastructure.,command-and-control,stealth,0.8323729634284973,False
"During Operation Dream Job, Lazarus Group conducted word searches within documents on a compromised host in search of security and financial matters.",discovery,,0.8301814794540405,False
"During the 2025 Poland Wiper Attacks, the adversaries used compromised Cisco routers for network communications.",resource-development,,0.8292155861854553,False
"During C0015, PowerView's file share enumeration results were stored in the file `c:\ProgramData\found_shares.txt`.",collection,discovery,0.8276889324188232,False
"CHOPSTICK provides access to the Windows Registry, which can be used to gather information.",discovery,,0.8265718221664429,False
"During RedPenguin, UNC3886 leveraged malware capable of inpecting packets for a magic-string to activate backdoor functionalities.",command-and-control|persistence|stealth,stealth,0.8244618773460388,False
Dtrack contains a function that calls LoadLibrary and GetProcAddress .,execution,execution|stealth,0.823470413684845,False
Doki has used a script that gathers information from a hardcoded list of IP addresses and uploads to an Ngrok URL.,exfiltration,discovery,0.8223318457603455,False
Lokibot is delivered via a malicious XLS attachment contained within a spearhpishing email.,initial-access,execution,0.8203255534172058,False
"During C0015, the threat actors installed the AnyDesk remote desktop application onto the compromised network.",command-and-control,,0.8194603323936462,False
BPFDoor can require a password to activate the backdoor and uses RC4 encryption or static library encryption `libtomcrypt`.,stealth,,0.8191711902618408,False
APT38 has used CHM files to move concealed payloads.,stealth,,0.8177201151847839,False
REvil can use the Windows command line to delete volume shadow copies and disable recovery.,execution,,0.8161134123802185,False
OilBooster can use a backup channel to request a new refresh token from its C2 server after 10 consecutive unsuccessful connections to the primary OneDrive C2 server.,command-and-control,,0.815966784954071,False
"APT29 has used residential proxies, including Azure Virtual Machines, to obfuscate their access to victim environments.",resource-development,stealth,0.8155264854431152,False
"Empire has a limited number of built-in modules for exploiting remote SMB, JBoss, and Jenkins servers.",lateral-movement,,0.8149381279945374,False
Kazuar can sleep for a specific time and be set to communicate at specific intervals.,exfiltration,,0.814495861530304,False
"StrelaStealer has been distributed in ISO archives. StrelaStealer has been delivered in encrypted, password-protected ZIP archives.",stealth,,0.8140527606010437,False
"Kali365 has executed JavaScript within victims' browsers through a React frontend that detects browser sessions to evade automated analysis, auto-copies actor-generated device codes to the victim's clipboard, and polls the actor's C2 infrastructure every three seconds to confirm when OAuth token capture has completed..",execution,discovery,0.8100284934043884,False
EXOTIC LILY has copied data from social media sites to impersonate targeted individuals.,reconnaissance,,0.8091251850128174,False
meek uses Domain Fronting to disguise the destination of network traffic as another server that is hosted in the same Content Delivery Network (CDN) as the intended destination.,command-and-control,stealth,0.8089743256568909,False
PureCrypter has executed `Set-MpPreference -ExclusionPath` to exclude files or folders from Windows Defender scans.,defense-impairment,discovery|stealth,0.8089743256568909,False
"Pacu can set up S3 bucket notifications to trigger a malicious Lambda function when a CloudFormation template is uploaded to the bucket. It can also create Lambda functions that trigger upon the creation of users, roles, and groups.",persistence|privilege-escalation,execution,0.8085212111473083,False
NETWIRE has used web services including Paste.ee to host payloads.,command-and-control,,0.8057851195335388,False
"For Operation Spalax, the threat actors used packers that read pixel data from images contained in PE files' resource sections and build the next layer of execution from the data.",stealth,execution,0.8050197958946228,False
Stuxnet schedules a network job to execute two minutes after host infection.,execution|persistence|privilege-escalation,,0.804405927658081,False
"EXOTIC LILY has uploaded malicious payloads to file-sharing services including TransferNow, TransferXL, WeTransfer, and OneDrive.",resource-development,,0.8036365509033203,False
Stuxnet extracts and writes driver files that match the times of other legitimate files.,stealth,,0.8019358515739441,False
The AshTag stager component can retrieve and execute the main payload.,command-and-control,execution,0.7986582517623901,False
PlugX has made calls to Windows API `CheckRemoteDebuggerPresent` and exits if it detects a debugger.,discovery|stealth,stealth,0.7978719472885132,False
Hikit supports peer connections.,command-and-control,,0.7978719472885132,False
MirrorFace has used remote templates with VBA code in malware infection chains.,execution,,0.7975567579269409,False
"HAWKBALL has leveraged several Windows API calls to create processes, gather disk information, and detect debugger activity.",execution,discovery|execution,0.79739910364151,False
Lizar has a command to open the command-line on the infected system.,execution,discovery|execution,0.7964508533477783,False
Cuckoo Stealer can create and populate property list (plist) files to enable execution.,defense-impairment,execution|stealth,0.7950222492218018,False
"During Operation AkaiRyū, MirrorFace used WMI to proxy execution of UPPERCUT.",execution,,0.7943849563598633,False
"DarkTortilla can download additional packages for keylogging, cryptocurrency mining, and other capabilities; it can also retrieve malicious payloads such as Agent Tesla, AsyncRat, NanoCore, RedLine, Cobalt Strike, and Metasploit.",command-and-control,,0.7932661771774292,False
MESSAGETAP has XOR-encrypted and stored contents of SMS messages that matched its target list.,collection,,0.791176438331604,False
"APT-C-36 has used DDNS services such as DuckDNS, noip[.]com, and con-ip[.]com to redirect victims to sites or repositories hosting malware implants.",command-and-control,,0.7908535599708557,False
Doki’s container was configured to bind the host root directory.,privilege-escalation,stealth,0.7900447845458984,False
"During C0015, the threat actors employed code that used `regsvr32` for execution.",stealth,execution|stealth,0.7862948179244995,False
FIN13 has utilized the following temporary folders on compromised Windows and Linux systems for their operations prior to exfiltration: `C:\Windows\Temp` and `/tmp`.,collection,,0.7823300957679749,False
"FIN6 has used scripting to iterate through a list of compromised PoS systems, copy data to a log file, and remove the original data files.",execution,stealth,0.7818307876586914,False
LazyWiper is believed to have been generated by a large language model (LLM) due to the non-sensical comments in the code.,resource-development,execution|stealth,0.7809967398643494,False
Qilin can attempt to log on to the local computer via `LogonUserW` and use `GetLogicalDrives()` and `EnumResourceW()` for discovery.,execution,discovery,0.7799928784370422,False
"During Operation Dream Job, Lazarus Group used DOCX files to retrieve a malicious document template/DOTM file.",stealth,execution,0.7796576023101807,False
The AshTag AshenOrchestrator component has process management functionality.,discovery,execution,0.7791538238525391,False
Psylo has a command to conduct timestomping by setting a specified file’s timestamps to match those of a system file in the System32 directory.,stealth,discovery|stealth,0.7774689197540283,False
Water Galura operates a news channel on Telegram to make announcements for the Qilin RaaS.,resource-development,,0.7774689197540283,False
Empire contains modules that can discover and exploit unquoted path vulnerabilities.,execution|stealth,execution,0.7771308422088623,False
PureCrypter can use Telegram or Discord to send infection status messages.,command-and-control,,0.7769615650177002,False
Mis-Type may create a file containing the results of the command cmd.exe /c ipconfig /all .,discovery,execution|stealth,0.7766229510307312,False
Indrik Spider used fake updates for FlashPlayer plugin and Google Chrome as initial infection vectors.,stealth,,0.7754347920417786,False
"NPPSPY opens a new network listener for the mpnotify.exe process that is typically contacted by the Winlogon process in Windows. A new, alternative RPC channel is set up with a malicious DLL recording plaintext credentials entered into Winlogon, effectively intercepting and redirecting the logon information.",collection|credential-access,,0.7735586762428284,False
"CoinTicker downloads the EggShell mach-o binary using curl, which does not set the quarantine flag.",defense-impairment,,0.7706374526023865,False
"Emotet has the ability to duplicate the user’s token. For example, Emotet may use a variant of Google’s ProtoBuf to send messages that specify how code will be executed.",privilege-escalation|stealth,stealth,0.7676898241043091,False
"Daggerfly has used signed, but not notarized, malicious files for execution in macOS environments.",defense-impairment,stealth,0.7668178677558899,False
Sykipot is known to contain functionality that enables targeting of smart card technologies to proxy authentication for connections to restricted network resources using detected hardware tokens.,credential-access,,0.7661187648773193,False
KillDisk has called GetCurrentProcess .,discovery,stealth,0.7650671601295471,False
"During Operation Dream Job, Lazarus Group launched malicious DLL files, created new folders, and renamed folders with the use of the Windows command shell.",execution,execution|stealth,0.7650671601295471,False
"During the 2025 Poland Wiper Attacks, the adversaries had stolen Security Account Manager (SAM) and SYSTEM registry hives.",credential-access,,0.7613611221313477,False
Keydnap uses the keychaindump project to read securityd memory.,credential-access,,0.7583316564559937,False
"SslMM sends information to its hard-coded C2, including OS version, service pack information, processor speed, system name, and OS install date.",discovery,,0.7568970322608948,False
"APT38 has used DYEPACK to create, delete, and alter records in databases used for SWIFT transactions.",impact,stealth,0.754553496837616,False
"During RedPenguin, UNC3886 used malware capable of reading the PID for the Junos OS snmpd daemon.",discovery,execution,0.753829300403595,False
LAMEHUG can encode queries sent to LLMs.,command-and-control,,0.7532851696014404,False
"Embargo has leveraged MS4Killer to deliver a vulnerable driver to the victim device, sometimes referred to as Bring Your Own Vulnerable Driver (BYOVD). Embargo has utilized the vulnerable driver probmon.sys version 3.0.0.4 which had a revoked certificated from “ITM System Co.,LTD.”",privilege-escalation,,0.7525585293769836,False
Indrik Spider has conducted Kerberoasting attacks using a module from GitHub.,credential-access,,0.7500038743019104,False
"MESSAGETAP uses the libpcap library to listen to all traffic and parses network protocols starting with Ethernet and IP layers. It continues parsing protocol layers including SCTP, SCCP, and TCAP and finally extracts SMS message data and routing metadata.",credential-access|discovery,,0.7474316954612732,False
Turian can insert pseudo-random characters into its network encryption setup.,command-and-control,stealth,0.7440989017486572,False
LAPSUS$ has called victims' help desk to convince the support personnel to reset a privileged account’s credentials.,reconnaissance,,0.7424216866493225,False
"BPFDoor starts a shell on a high TCP port starting at 42391 up to 43391, then changes the local `iptables` rules to redirect all packets from the attacker to the shell port.",defense-impairment,,0.7422348856925964,False
SeaDuke compressed data with zlib prior to sending it over C2.,collection,,0.7405498027801514,False
Kali365 has used Cloudflare Workers to redirect traffic and to host malicious phishing pages. Kali365 has also leveraged Telegram chat to facilitate administrative tasks for the panel across affiliate users.,command-and-control,,0.7362110018730164,False
APT-C-36 has generated email content impersonating official notifications and documents that direct victims to execute malicious payloads.,resource-development,stealth,0.7348812818527222,False
ShimRat can sleep when instructed to do so by the C2.,exfiltration,,0.7339288592338562,False
WastedLocker has copied a random file from the Windows System32 folder to the %APPDATA% location under a different hidden filename.,stealth,,0.7320175170898438,False
Pysa has used PsExec to copy and execute the ransomware.,execution,,0.7320175170898438,False
"Diskpart can be used to display, set, or clear attributes of a disk or volume.",defense-impairment,discovery,0.731634259223938,False
APT29 has used encoded PowerShell scripts uploaded to CozyCar installations to download and install SeaDuke.,execution,stealth,0.7301936745643616,False
LAMEHUG can xcopy for file collection on targeted systems.,collection,discovery,0.728168785572052,False
"During Operation Dream Job, Lazarus Group targeted Windows servers running Internet Information Systems (IIS) to install C2 components.",persistence,,0.7268136143684387,False
Akira uses legitimate utilities such as AnyDesk and PuTTy for maintaining remote access to victim environments.,command-and-control,,0.7264255881309509,False
KillDisk uses VMProtect to make reverse engineering the malware more difficult.,stealth,execution|stealth,0.7261344194412231,False
POSHSPY downloads and executes additional PowerShell code and Windows binaries.,command-and-control,execution,0.7233095169067383,False
"After checking for the existence of two files, keyword_parm.txt and parm.txt, MESSAGETAP XOR decodes and read the contents of the files.",stealth,discovery|stealth,0.7191864252090454,False
Penquin installs a `TCP` and `UDP` filter on the `eth0` interface.,command-and-control|persistence|stealth,,0.7178038358688354,False
"During Operation Dream Job, Lazarus Group used malicious Trojans and DLL files to exfiltrate data from an infected host.",collection,,0.7079098224639893,False
FIN13 has compressed the dump output of compromised credentials with a 7zip binary.,collection,,0.7037531733512878,False
Industroyer uses a custom DoS tool that leverages CVE-2015-5374 and targets hardcoded IP addresses of Siemens SIPROTEC devices.,impact,execution,0.7010995149612427,False
"FIN6 has encoded data gathered from the victim with a simple substitution cipher and single-byte XOR using the 0xAA key, and Base64 with character permutation.",collection,stealth,0.7007924318313599,False
"During RedPenguin, UNC3886 used a passive backdoor to act as a libpcap-based packet sniffer.",credential-access|discovery,,0.6977118849754333,False
TrickBot can implant malicious code into a compromised device's firmware.,persistence|stealth,stealth,0.692225992679596,False
UPSTYLE parses encoded commands from error logs after attempting to resolve a non-existing webpage from the command and control server.,command-and-control,stealth,0.6902459859848022,False
Pupy can user PowerView to execute “net user” commands and create local system accounts.,persistence,,0.685949444770813,False
Emotet has encrypted data before sending to the C2 server.,command-and-control,,0.6857390403747559,False
"Cuckoo Stealer can send information about the targeted system to C2 including captured passwords, OS build, hostname, and username.",exfiltration,,0.6854233145713806,False
PAKLOG has used Windows API `SetWindowsHookExW` with `idHook` set to `WH_KEYBOARD_LL` and a custom hook procedure to support its keylogging functions.,execution,,0.6848966479301453,False
Industroyer sends information about hardware profiles and previously-received commands back to the C2 server in a POST-request.,exfiltration,,0.6846858263015747,False
LAPSUS$ has reconfigured a victim's DNS records to actor-controlled domains and websites.,resource-development,,0.679816722869873,False
Higaisa sent the victim computer identifier in a User-Agent string back to the C2 server every 10 minutes.,exfiltration,,0.6758716106414795,False
"During the 2025 Poland Wiper Attacks, the adversaries leveraged the native CLI of the targeted FortiGate device.",execution,stealth,0.675336480140686,False
"BPFDoor uses BPF bytecode to attach a filter to a network socket to view ICMP, UDP, or TCP packets coming through ports 22 (ssh), 80 (http), and 443 (https). When BPFDoor finds a packet containing its “magic” bytes, it parses out two fields and forks itself. The parent process continues to monitor filtered traffic while the child process executes the instructions from the parsed fields.",command-and-control|persistence|stealth,,0.6687721014022827,False
PACEMAKER can enter a loop to read `/proc/` entries every 2 seconds in order to read a target application's memory.,collection,,0.6677979230880737,False
"Cuckoo Stealer can use osascript to generate a password-stealing prompt, duplicate files and folders, and set environmental variables.",execution,,0.6629056334495544,False
APT29 has ensured web servers in a victim environment are Internet accessible before copying tools or malware to it.,discovery,,0.6575384140014648,False
Elise executes systeminfo after initial communication is made to the remote server.,discovery,,0.6482437252998352,False
Pupy can user PowerView to execute “net user” commands and create domain accounts.,persistence,,0.6477982401847839,False
Daggerfly utilizes victim machine operating system information to create custom User Agent strings for subsequent command and control communication.,discovery,,0.6384972333908081,False
Turian has the ability to use a XOR decryption key to extract C2 server domains and IP addresses.,stealth,,0.6374822854995728,False
LockBit 3.0 will not affect machines with language settings matching a defined exlusion list of mainly Eastern European languages.,discovery,stealth,0.6346564888954163,False
MirrorFace has embedded OneDrive URLs in emails leading to malicious file installation.,initial-access,,0.616070032119751,False
Lizar has encrypted data before sending it to the server.,collection,,0.6073721051216125,False
"Winnti for Linux has used a passive listener, capable of identifying a specific magic value before executing tasking, as a secondary command and control (C2) mechanism.",command-and-control|persistence|stealth,,0.6017690896987915,False
Regin leveraged several compromised universities as proxies to obscure its origin.,command-and-control,,0.5846269726753235,False
Mis-Type may create a file containing the results of the command cmd.exe /c net user {Username} .,discovery,,0.5773166418075562,False
Empire contains modules that can discover and exploit path interception opportunities in the PATH environment variable.,execution|stealth,,0.5750511884689331,False
Kali365 has created obfuscated phishing landing pages that act as an adversary in the middle infrastructure that intercepts communications between the victim host and legitimate services to steal credentials and user sessions.,collection|credential-access,,0.570451021194458,False
MirrorFace has used ipconfig for reconnaissance.,discovery,,0.555917501449585,False
Skidmap has the ability to set SELinux to permissive mode.,defense-impairment,,0.5529924035072327,False
LAPSUS$ has set an Office 365 tenant level mail transport rule to send all mail in and out of the targeted organization to the newly created account.,collection,,0.5498219132423401,False
Hikit performs XOR encryption.,command-and-control,,0.5297651886940002,False
UPSTYLE retrieves a non-existent webpage from the command and control server then parses commands from the resulting error logs to decode commands to the web shell.,command-and-control,,0.5285637974739075,False
TA551 has retrieved DLLs and installer binaries for malware execution from C2.,command-and-control,,0.5281683802604675,False
TA551 has used a DGA to generate URLs from executed macros.,command-and-control,,0.5224305987358093,False
LAPSUS$ has spammed target users with MFA prompts in the hope that the legitimate user will grant necessary approval.,credential-access,,0.5141868591308594,False
"T9000 searches removable storage devices for files with a pre-defined list of file extensions (e.g. * .doc, *.ppt, *.xls, *.docx, *.pptx, *.xlsx). Any matching files are encrypted and written to a local user directory.",collection,,0.4776455461978912,False
SDBbot has the ability to access the file system on a compromised host.,collection,,0.4739463627338409,False
PACEMAKER can use PTRACE to attach to a targeted process to read process memory.,privilege-escalation|stealth,,0.4621392786502838,False
Qilin has run `cmd /C [PsExec] -accepteula \\IP Address -c -f -h -d -i C:\Users\xxx\ .exe --password [PASSWORD] --spread --spread-process` to execute its encryptor to target multiple network shares.,execution,,0.4239349663257599,False
KOPILUWAK has piped the results from executed C2 commands to `%TEMP%\result2.dat` on the local machine.,collection,,0.4108744859695434,False
ZIPLINE can find and append specific files on Ivanti Connect Secure VPNs based upon received commands.,discovery,,0.3042483627796173,False
