text,true_labels,predicted_labels,max_confidence,source_name,technique_id,technique_name
"When executed, BPFDoor attempts to create and lock a runtime file, `/var/run/initd.lock`, and exits if it fails using the specified file, resulting in a makeshift mutex.",stealth,execution|stealth,0.6465059961288365,BPFDoor,T1480.002,Mutual Exclusion
"During APT28 Nearest Neighbor Campaign, APT28 collected information on wireless interfaces within range of a compromised system.",discovery,collection|discovery,0.6436826133147444,APT28 Nearest Neighbor Campaign,T1016.002,Wi-Fi Discovery
APT38 has used DYEPACK to manipulate SWIFT messages en route to a printer.,impact,stealth,0.6428928256632672,APT38,T1565.002,Transmitted Data Manipulation
Industroyer decrypts code to connect to a remote C2 server.,stealth,command-and-control|stealth,0.6421028076042594,Industroyer,T1140,Deobfuscate/Decode Files or Information
Grandoreiro can obtain C2 information from Google Docs.,command-and-control,discovery,0.641254207319157,Grandoreiro,T1102.001,Dead Drop Resolver
"Diskpart can be used to display, set, or clear attributes of a disk or volume.",defense-impairment,impact|stealth,0.6406878488785617,Diskpart,T1222.001,Windows Permissions
KGH_SPY has the ability to set a Registry key to run a cmd.exe command.,execution,persistence,0.6393116925892999,KGH_SPY,T1059.003,Windows Command Shell
MESSAGETAP stored targeted SMS messages that matched its target list in CSV files on the compromised system.,collection,discovery,0.6391248096375766,MESSAGETAP,T1074.001,Local Data Staging
Higaisa discovered system proxy settings and used them if available.,command-and-control,discovery,0.638753089906926,Higaisa,T1090.001,Internal Proxy
"Indrik Spider has encrypted domain-controlled systems using BitPaymer. Additionally, Indrik Spider used PsExec to execute a ransomware script.",impact,execution,0.6386336778863918,Indrik Spider,T1486,Data Encrypted for Impact
Kivars has the ability to remotely trigger keyboard input and mouse clicks.,lateral-movement,collection,0.6368491656865022,Kivars,T1021,Remote Services
"Pacu can enumerate and download files stored in AWS storage services, such as S3 buckets.",collection,discovery,0.6359745953857429,Pacu,T1530,Data from Cloud Storage
ZIPLINE can add itself to the exclusion list for the Ivanti Connect Secure Integrity Checker Tool if the `--exclude` parameter is passed by the `tar` process.,defense-impairment,discovery|persistence,0.635552962643161,ZIPLINE,T1685,Disable or Modify Tools
Kali365 has used Cloudflare Workers to redirect traffic and to host malicious phishing pages. Kali365 has also leveraged Telegram chat to facilitate administrative tasks for the panel across affiliate users.,command-and-control,execution|resource-development,0.6349791631965863,Kali365,T1102,Web Service
"Kali365 has executed JavaScript within victims' browsers through a React frontend that detects browser sessions to evade automated analysis, auto-copies actor-generated device codes to the victim's clipboard, and polls the actor's C2 infrastructure every three seconds to confirm when OAuth token capture has completed..",execution,collection,0.634441477519113,Kali365,T1059.007,JavaScript
HermeticWiper can disable the VSS service on a compromised host using the service control manager.,impact,defense-impairment|impact,0.6338407312853923,HermeticWiper,T1490,Inhibit System Recovery
DarkTortilla can download a clipboard information stealer module.,collection,collection|command-and-control,0.633339960284207,DarkTortilla,T1115,Clipboard Data
"During the 2025 Poland Wiper Attacks, the adversaries leveraged stolen credentials within cloud services to download targeted data from SharePoint, and Teams.",collection,collection|initial-access,0.6326338673581051,2025 Poland Wiper Attacks,T1530,Data from Cloud Storage
Emissary has the capability to execute the command ipconfig /all .,discovery,discovery|execution,0.6325254331349358,Emissary,T1016,System Network Configuration Discovery
"During APT28 Nearest Neighbor Campaign, APT28 compromised third-party infrastructure in physical proximity to targets of interest for follow-on activities.",resource-development,reconnaissance,0.6317234686268552,APT28 Nearest Neighbor Campaign,T1584,Compromise Infrastructure
StoneDrill has downloaded and dropped temporary files containing scripts; it additionally has a function to upload files from the victims machine.,command-and-control,collection|command-and-control,0.6306232463710717,StoneDrill,T1105,Ingress Tool Transfer
Emissary has the capability to execute ver and systeminfo commands.,discovery,execution,0.6298706014001837,Emissary,T1082,System Information Discovery
"Kali365 has directed victims to actor-controlled phishing pages through malicious links, initiating device code authorization flows or adversary-in-the-middle session capture.",execution,initial-access|reconnaissance,0.6298168169472989,Kali365,T1204.001,Malicious Link
TrickBot can implant malicious code into a compromised device's firmware.,persistence|stealth,stealth,0.6287828391516345,TrickBot,T1542.003,Bootkit
"During RedPenguin, UNC3886 exploited CVE-2025-21590 to bypass Veriexec protections in Junos OS designed to prevent unauthorized binary execution.",execution,defense-impairment|privilege-escalation|stealth,0.6265641025830493,RedPenguin,T1203,Exploitation for Client Execution
"During the 2025 Poland Wiper Attacks, the adversaries leveraged stolen credentials within cloud services to gather data and email messages from Exchange services related to OT topics and technical work carried out within organizations.",collection,collection|reconnaissance,0.6259437637164964,2025 Poland Wiper Attacks,T1114.002,Remote Email Collection
Elise exfiltrates data using cookie values that are Base64-encoded.,command-and-control,exfiltration|stealth,0.6249968183755221,Elise,T1132.001,Standard Encoding
BlackByte Ransomware looks for security software products prior to full execution.,discovery,defense-impairment,0.6215282360001246,BlackByte Ransomware,T1518.001,Security Software Discovery
"Diskpart can execute a disk partition script file, which attempts to mount a virtual hard disk. Diskpart can also assign and mount virtual disks.",execution,impact|stealth,0.6214759309363684,Diskpart,T1059.003,Windows Command Shell
BlackEnergy has enabled the TESTSIGNING boot configuration option to facilitate loading of a driver component.,defense-impairment,stealth,0.6186913934295506,BlackEnergy,T1553.006,Code Signing Policy Modification
Emotet has installed itself as a new service with the service name `Windows Defender System Service` and display name `WinDefService`.,stealth,persistence|privilege-escalation,0.618150731002329,Emotet,T1036.004,Masquerade Task or Service
"BPFDoor overwrites the `argv[0]` value used by the Linux `/proc` filesystem to determine the command line and command name to display for each process. BPFDoor selects a name from 10 hardcoded names that resemble Linux system daemons, such as; `/sbin/udevd -d`, `dbus-daemon --system`, `avahi-daemon: chroot helper`, `/sbin/auditd -n`, and `/usr/lib/systemd/systemd-journald`.",stealth,discovery,0.6170180306816864,BPFDoor,T1036.011,Overwrite Process Arguments
"During Operation Dream Job, Lazarus Group lured users into executing a malicious link to disclose private account information or provide initial access.",execution,execution|initial-access|persistence|privilege-escalation,0.6163461873693179,Operation Dream Job,T1204.001,Malicious Link
TONESHELL has been initiated using LNK files that were programmed to display a PDF icon to entice the victim to click on the file to execute an office.exe binary.,stealth,execution|stealth,0.6162748431670866,TONESHELL,T1027.012,LNK Icon Smuggling
Cuckoo Stealer can use `xattr -d com.apple.quarantine` to remove the quarantine flag attribute.,defense-impairment,defense-impairment|stealth,0.6145656094850492,Cuckoo Stealer,T1553.001,Gatekeeper Bypass
"During Operation Dream Job, Lazarus Group registered a domain name identical to that of a compromised company as part of their BEC effort.",resource-development,discovery|resource-development,0.6135875486160967,Operation Dream Job,T1583.001,Domains
"LAPSUS$ has gained access to internet-facing systems and applications, including virtual private network (VPN), remote desktop protocol (RDP), and virtual desktop infrastructure (VDI) including Citrix.",initial-access|persistence,initial-access|lateral-movement,0.6107309119008415,LAPSUS$,T1133,External Remote Services
Doki was run through a deployed container.,execution,execution|privilege-escalation,0.6103921895066965,Doki,T1610,Deploy Container
Penquin can add the executable flag to a downloaded file.,defense-impairment,stealth,0.6078650990164426,Penquin,T1222.002,Linux and Mac Permissions
Hikit supports peer connections.,command-and-control,stealth,0.6055613349580862,Hikit,T1090.001,Internal Proxy
Brute Ratel C4 can call and dynamically resolve hashed APIs.,stealth,execution,0.6050881519931207,Brute Ratel C4,T1027.007,Dynamic API Resolution
Empire can enumerate Security Support Providers (SSPs) as well as utilize PowerSploit's Install-SSP and Invoke-Mimikatz to install malicious SSPs and log authentication events.,persistence|privilege-escalation,credential-access,0.6036046608536294,Empire,T1547.005,Security Support Provider
"BPFDoor starts a shell on a high TCP port starting at 42391 up to 43391, then changes the local `iptables` rules to redirect all packets from the attacker to the shell port.",defense-impairment,persistence,0.6031601578526019,BPFDoor,T1686,Disable or Modify System Firewall
Kali365's desktop client has made Microsoft Graph API calls using the distinct User-Agent string `kali365-live/1.0.0` to access victim mailboxes and enumerate account data following OAuth token capture.,command-and-control,collection,0.6009328522507991,Kali365,T1071.001,Web Protocols
Emotet has been observed to hook network APIs to monitor network traffic.,credential-access|discovery,command-and-control,0.6001883358356045,Emotet,T1040,Network Sniffing
LAPSUS$ has reconfigured a victim's DNS records to actor-controlled domains and websites.,resource-development,command-and-control|resource-development,0.5995084767937436,LAPSUS$,T1584.002,DNS Server
"During the 2025 Poland Wiper Attacks, the adversaries used compromised Cisco routers for network communications.",resource-development,command-and-control,0.5987408444707866,2025 Poland Wiper Attacks,T1584.008,Network Devices
TrickBot uses vncDll module to remote control the victim machine.,command-and-control,command-and-control|lateral-movement,0.5981274995735173,TrickBot,T1219,Remote Access Tools
"During the 2025 Poland Wiper Attacks, the adversaries gathered and used the FortiGate bookmarks defined in the configuration file to include the statically defined credentials that facilitated RDP connections to jump hosts.",collection,credential-access,0.5969207650232008,2025 Poland Wiper Attacks,T1602.002,Network Device Configuration Dump
"Qilin has used PsExec to distribute a second encryptor, named encryptor_1.exe, across the targeted environment.",lateral-movement,stealth,0.5968989904688407,Qilin,T1570,Lateral Tool Transfer
HermeticWiper has the ability to receive a command parameter to sleep prior to carrying out destructive actions on a targeted host.,discovery|stealth,discovery|impact,0.5966760820821821,HermeticWiper,T1497.003,Time Based Checks
MESSAGETAP has XOR-encrypted and stored contents of SMS messages that matched its target list.,collection,stealth,0.5940460724652915,MESSAGETAP,T1560.003,Archive via Custom Method
LAPSUS$ has created new virtual machines within the target's cloud environment after leveraging credential access to cloud assets.,defense-impairment,persistence,0.593376999551113,LAPSUS$,T1578.002,Create Cloud Instance
Keydnap adds the setuid flag to a binary so it can easily elevate in the future.,privilege-escalation,privilege-escalation|stealth,0.5929309039022109,Keydnap,T1548.001,Setuid and Setgid
"Lizar has obfuscated the fingerprint of the victim system, the local IP address, and the Fowler-Noll-V 1 (FNV-1) hash of the local IP address using an XOR operation. The data is then sent to the C2 server.",stealth,discovery,0.5902881159677378,Lizar,T1027,Obfuscated Files or Information
Kali365 has utilized an Exchange Admin module that captured admin tokens to create rogue mailbox connectors and change mail-flow rules.,lateral-movement,stealth,0.5902532030368439,Kali365,T1550.001,Application Access Token
"FIN6 has encoded data gathered from the victim with a simple substitution cipher and single-byte XOR using the 0xAA key, and Base64 with character permutation.",collection,stealth,0.58719790891375,FIN6,T1560.003,Archive via Custom Method
BlackByte Ransomware enables SMBv1 during execution.,defense-impairment,impact,0.5870520319417651,BlackByte Ransomware,T1689,Downgrade Attack
"CoinTicker downloads the following hidden files to evade detection and maintain persistence: /private/tmp/.info.enc, /private/tmp/.info.py, /private/tmp/.server.sh, ~/Library/LaunchAgents/.espl.plist, ~/Library/Containers/.[random string]/[random string].",stealth,persistence|privilege-escalation|stealth,0.5870287107522599,CoinTicker,T1564.001,Hidden Files and Directories
Empire contains modules that can discover and exploit path interception opportunities in the PATH environment variable.,execution|stealth,stealth,0.5824118750852417,Empire,T1574.007,Path Interception by PATH Environment Variable
"A version of PlugX loads as shellcode within a .NET Framework project using msbuild.exe, presumably to bypass application control techniques.",execution|stealth,privilege-escalation|stealth,0.5794776789616889,PlugX,T1127.001,MSBuild
"During RedPenguin, UNC3886 leveraged malware capable of inpecting packets for a magic-string to activate backdoor functionalities.",command-and-control|persistence|stealth,persistence|stealth,0.578474207595306,RedPenguin,T1205,Traffic Signaling
Kali365 has generated tailored branded phishing lures to target victims utilizing a myriad of reputable services and brands that entice users to interact with the content. Kali365 has also been enabled with AI such as Claude Sonnet that evaluates emails and generates tailored responses to facilitate BEC activities.,resource-development,reconnaissance,0.5773354443971098,Kali365,T1683.001,Written Content
LAMEHUG has the ability to execute Windows commands returned from C2 to gather system information.,discovery,discovery|execution,0.57612582343939,LAMEHUG,T1082,System Information Discovery
Kazuar has used compromised WordPress blogs as C2 servers.,command-and-control,resource-development,0.5756667900584678,Kazuar,T1102.002,Bidirectional Communication
"During Operation Dream Job, Lazarus Group used Windows API `ObtainUserAgentString` to obtain the victim's User-Agent and used the value to connect to their C2 server.",execution,discovery,0.574502574961254,Operation Dream Job,T1106,Native API
MirrorFace has deleted directories containing malware and archives with files collected from the victim environment.,stealth,collection,0.573241708379103,MirrorFace,T1070.004,File Deletion
"CoinTicker downloads the EggShell mach-o binary using curl, which does not set the quarantine flag.",defense-impairment,command-and-control,0.5718458759238476,CoinTicker,T1553.001,Gatekeeper Bypass
Empire has a module for creating a local user if permissions allow.,persistence,defense-impairment,0.5713902545368793,Empire,T1136.001,Local Account
"Emotet has the ability to duplicate the user’s token. For example, Emotet may use a variant of Google’s ProtoBuf to send messages that specify how code will be executed.",privilege-escalation|stealth,stealth,0.5712933081428219,Emotet,T1134.001,Token Impersonation/Theft
Industroyer sends information about hardware profiles and previously-received commands back to the C2 server in a POST-request.,exfiltration,command-and-control,0.5706742143135276,Industroyer,T1041,Exfiltration Over C2 Channel
PACEMAKER can use PTRACE to attach to a targeted process to read process memory.,privilege-escalation|stealth,privilege-escalation,0.5705466838023711,PACEMAKER,T1055.008,Ptrace System Calls
APT38 has used a custom MBR wiper named BOOTWRECK to render systems inoperable.,impact,impact|stealth,0.570290151294086,APT38,T1561.002,Disk Structure Wipe
APT33 has used compromised Office 365 accounts in tandem with Ruler in an attempt to gain control of endpoints.,initial-access|persistence|privilege-escalation|stealth,persistence,0.5660342321844947,APT33,T1078.004,Cloud Accounts
SharpDisco can identify recently opened files by using an LNK format parser to extract the original file path from LNK files found in either `%USERPROFILE%\Recent` (Windows XP) or `%APPDATA%\Microsoft\Windows\Recent` (newer Windows versions) .,discovery,collection,0.5658472815854271,SharpDisco,T1083,File and Directory Discovery
"LAPSUS$ has recruited target organization employees or contractors who provide credentials and approve an associated MFA prompt, or install remote management software onto a corporate workstation, allowing LAPSUS$ to take control of an authenticated system.",execution,lateral-movement|reconnaissance,0.5656694925999851,LAPSUS$,T1204,User Execution
Qilin has run `cmd /C [PsExec] -accepteula \\IP Address -c -f -h -d -i C:\Users\xxx\ .exe --password [PASSWORD] --spread --spread-process` to execute its encryptor to target multiple network shares.,execution,lateral-movement,0.5656130787174063,Qilin,T1059.003,Windows Command Shell
"During Operation Dream Job, Lazarus Group impersonated HR hiring personnel through LinkedIn messages and conducted interviews with victims in order to deceive them into downloading malware.",stealth,privilege-escalation|stealth,0.5646714373879927,Operation Dream Job,T1684.001,Impersonation
"Empire contains some modules that leverage API hooking to carry out tasks, such as netripper.",collection|credential-access,execution,0.5638905567974221,Empire,T1056.004,Credential API Hooking
"MirrorFace has employed malicious macros and native Windows tools such as csvde.exe, nltest.exe and quser.exe for discovery.",discovery,execution,0.5631528127152026,MirrorFace,T1082,System Information Discovery
PlugX has leveraged XOR encryption with the key of 123456789.,stealth,command-and-control|stealth,0.5630091447994295,PlugX,T1027.013,Encrypted/Encoded File
LAPSUS$ has accessed internet-facing identity providers such as Azure Active Directory and Okta to target specific organizations.,initial-access,discovery,0.5624343221380356,LAPSUS$,T1199,Trusted Relationship
MultiLayer Wiper changes the original path information of deleted files to make recovery efforts more difficult.,impact,stealth,0.5620060261414933,MultiLayer Wiper,T1565.001,Stored Data Manipulation
Empire has a module for creating a new domain user if permissions allow.,persistence,defense-impairment,0.5592618909796123,Empire,T1136.002,Domain Account
LockBit 3.0 can exclude files associated with core system functions from encryption.,discovery,collection|impact|stealth,0.553546291292364,LockBit 3.0,T1083,File and Directory Discovery
"Kali365 has obtained OAuth access and refresh tokens by deceiving victims into completing actor-initiated device authorization requests, and intercepting authentication sessions with legitimate identity providers through adversary-in-the-middle reverse proxy infrastructure.",credential-access,resource-development,0.5525833695877106,Kali365,T1528,Steal Application Access Token
ShimRat has installed shim databases in the AppPatch folder.,persistence|privilege-escalation,privilege-escalation,0.5507682047784592,ShimRat,T1546.011,Application Shimming
NPPSPY captures user input into the Winlogon process by redirecting RPC traffic from legitimate listening DLLs within the operating system to a newly registered malicious item that allows for recording logon information in cleartext.,collection|credential-access,collection|defense-impairment,0.549150410301825,NPPSPY,T1056,Input Capture
Lizar can execute PE files in the address space of the specified process.,privilege-escalation|stealth,discovery|privilege-escalation|stealth,0.5482806373020709,Lizar,T1055.002,Portable Executable Injection
"Penquin can use the command code do_vslist to send file names, size, and status to C2.",discovery,command-and-control|discovery,0.5477938614090128,Penquin,T1083,File and Directory Discovery
APT19 downloaded and launched code within a SCT file.,execution,stealth,0.5466161318240766,APT19,T1059,Command and Scripting Interpreter
LAPSUS$ has leverage NordVPN for its egress points when targeting intended victims.,command-and-control,reconnaissance,0.5459230897946927,LAPSUS$,T1090,Proxy
"During Operation AkaiRyū, MirrorFace used remote access tools including PuTTY.",command-and-control,lateral-movement|resource-development,0.5454233202604103,Operation AkaiRyū,T1219,Remote Access Tools
TEARDROP ran as a Windows service from the c:\windows\syswow64 folder.,persistence|privilege-escalation,privilege-escalation,0.5448549379165203,TEARDROP,T1543.003,Windows Service
Grandoreiro can parse Outlook .pst files to extract e-mail addresses.,discovery,collection,0.5395555510486516,Grandoreiro,T1087.003,Email Account
Doki has resolved the path of a process PID to use as a script argument.,discovery,execution|stealth,0.538677225626915,Doki,T1083,File and Directory Discovery
TA551 has retrieved DLLs and installer binaries for malware execution from C2.,command-and-control,stealth,0.5381066181690614,TA551,T1105,Ingress Tool Transfer
Empire has a dylib hijacker module that generates a malicious dylib given the path to a legitimate dylib of a vulnerable application.,execution|stealth,stealth,0.5380462931476647,Empire,T1574.004,Dylib Hijacking
LockBit 2.0 can exclude files associated with core system functions from encryption.,discovery,collection|stealth,0.5377019102054266,LockBit 2.0,T1083,File and Directory Discovery
KOPILUWAK has piped the results from executed C2 commands to `%TEMP%\result2.dat` on the local machine.,collection,execution,0.5374543034332937,KOPILUWAK,T1074.001,Local Data Staging
Empire includes various modules for finding files of interest on hosts and network shares.,discovery,collection,0.5327746767585899,Empire,T1083,File and Directory Discovery
Impacket modules like GetUserSPNs can be used to get Service Principal Names (SPNs) for user accounts. The output is formatted to be compatible with cracking tools like John the Ripper and Hashcat.,credential-access,stealth,0.5322805853341883,Impacket,T1558.003,Kerberoasting
Troll Stealer collects all data in victim `.ssh` folders by creating a compressed copy that is subsequently exfiltrated to command and control infrastructure. Troll Stealer also collects key information associated with the Government Public Key Infrastructure (GPKI) service for South Korean government information systems.,credential-access,collection|exfiltration,0.531755301731395,Troll Stealer,T1552.004,Private Keys
One variant of BlackEnergy creates a new service using either a hard-coded or randomly generated name.,persistence|privilege-escalation,command-and-control,0.5230964944262854,BlackEnergy,T1543.003,Windows Service
APT-C-36 has used a botnet management interface to control large numbers of compromised hosts.,resource-development,lateral-movement,0.5216262768442156,APT-C-36,T1584.005,Botnet
USBStealer drops itself onto removable media and relies on Autorun to execute the malicious file when a user opens the removable media on another system.,initial-access|lateral-movement,execution,0.5107524775092916,USBStealer,T1091,Replication Through Removable Media
Kali365 has gathered browser session information and allows affiliate threat actors to replay stolen browser sessions within their own environment.,collection,discovery,0.5065890750106914,Kali365,T1185,Browser Session Hijacking
Elise executes systeminfo after initial communication is made to the remote server.,discovery,command-and-control,0.5059276833258821,Elise,T1082,System Information Discovery
FRP can use a dashboard and U/I to display the status of connections from the FRP client and server.,discovery,collection,0.5055128803009808,FRP,T1049,System Network Connections Discovery
SharpDisco has been used to download a Python interpreter to `C:\Users\Public\WinTN\WinTN.exe` as well as other plugins from external sources.,command-and-control,execution,0.5014440321751513,SharpDisco,T1105,Ingress Tool Transfer
BADNEWS collects C2 information via a dead drop resolver.,command-and-control,,0.49917620929893325,BADNEWS,T1102.001,Dead Drop Resolver
Turian has the ability to use a XOR decryption key to extract C2 server domains and IP addresses.,stealth,,0.4974901873269085,Turian,T1140,Deobfuscate/Decode Files or Information
PureCrypter can send a TLS 1.2 encrypted infection message via Discord webhook.,command-and-control,,0.49633533155902926,PureCrypter,T1573.002,Asymmetric Cryptography
FRP can be configured to only accept TLS connections.,command-and-control,,0.49319710534245115,FRP,T1573.002,Asymmetric Cryptography
Elise executes net user after initial communication is made to the remote server.,discovery,,0.4903048589622096,Elise,T1087.001,Local Account
Empire can utilize built-in modules to modify service binaries and restore them to their original state.,persistence|privilege-escalation,,0.4886466713239164,Empire,T1543.003,Windows Service
Grandoreiro can use malicious browser extensions to steal cookies and other user information.,persistence,,0.4878854901308401,Grandoreiro,T1176.001,Browser Extensions
EXOTIC LILY has copied data from social media sites to impersonate targeted individuals.,reconnaissance,,0.4866502393384621,EXOTIC LILY,T1593.001,Social Media
Emotet can extract names of all locally reachable Wi-Fi networks and then perform a brute-force attack to spread to new networks.,discovery,,0.48596333961109545,Emotet,T1016.002,Wi-Fi Discovery
RogueRobin can save a new file to the system from the C2 server.,command-and-control,,0.4855717271807854,RogueRobin,T1105,Ingress Tool Transfer
"TrickBot module ""Trickboot"" can write or erase the UEFI/BIOS firmware of a compromised device.",impact,,0.48266502829520297,TrickBot,T1495,Firmware Corruption
Javali can read C2 information from Google Documents and YouTube.,command-and-control,,0.4796611434380043,Javali,T1102.001,Dead Drop Resolver
"Crutch can persist via DLL search order hijacking on Google Chrome, Mozilla Firefox, or Microsoft OneDrive.",execution|stealth,,0.4772557646590783,Crutch,T1574.001,DLL
"During C0015, the threat actors used `wmic` and `rundll32` to load Cobalt Strike onto a target host.",execution,,0.4742564137522718,C0015,T1047,Windows Management Instrumentation
StrelaStealer has included BAT files in some instances for installation.,execution,,0.4731669268888273,StrelaStealer,T1059.003,Windows Command Shell
"During the 2025 Poland Wiper Attacks, the adversaries obtained details on the configuration of the victim Fortinet perimeter device to include publicly disclosed details on an online forum used by criminal communities.",reconnaissance,,0.47283411414982657,2025 Poland Wiper Attacks,T1590.006,Network Security Appliances
StoneDrill has a disk wiper module that targets files other than those in the Windows directory.,impact,,0.47276451430697086,StoneDrill,T1485,Data Destruction
TONESHELL has generated unique GUIDs to identify victim devices. TONESHELL has leveraged environmental keying in payload delivery using the victim computer name and other configuration values. TONESHELL has also tracked IDs associated with reverse shell subprocesses to manage interactions and terminations from C2.,stealth,,0.47216569764475136,TONESHELL,T1480.001,Environmental Keying
Elise executes net start after initial communication is made to the remote server.,discovery,,0.47113507367970126,Elise,T1007,System Service Discovery
PAKLOG has detected and logged the full path of processes active in the foreground using Windows API calls.,discovery,,0.47074350639612145,PAKLOG,T1057,Process Discovery
"APT-C-36 has impersonated banks including Banco Davivienda, Bancolombia, and BBVA as well as government institutions such as Colombia’s National Directorate of Taxes and Customs, Ministry of Foreign Affairs, and Office of the Attorney General.",stealth,,0.46998647885253314,APT-C-36,T1684.001,Impersonation
APT29 has ensured web servers in a victim environment are Internet accessible before copying tools or malware to it.,discovery,,0.4681473989542533,APT29,T1016.001,Internet Connection Discovery
PureCrypter has executed `Set-MpPreference -ExclusionPath` to exclude files or folders from Windows Defender scans.,defense-impairment,,0.4675751685571768,PureCrypter,T1685,Disable or Modify Tools
Dridex contains a module for VNC.,command-and-control,,0.4666156444064408,Dridex,T1219,Remote Access Tools
HTTPBrowser is capable of writing a file to the compromised system from the C2 server.,command-and-control,,0.46570102346940817,HTTPBrowser,T1105,Ingress Tool Transfer
"During C0015, PowerView's file share enumeration results were stored in the file `c:\ProgramData\found_shares.txt`.",collection,,0.46224852611063516,C0015,T1074.001,Local Data Staging
TrickBot has retrieved PuTTY credentials by querying the Software\SimonTatham\Putty\Sessions registry key,credential-access,,0.46035255806353526,TrickBot,T1552.002,Credentials in Registry
China Chopper's server component can upload local files.,collection,,0.4599420349594542,China Chopper,T1005,Data from Local System
LazyWiper has overwritten files with pseudorandom 32‑byte sequences written at 16‑byte intervals making the file unrecoverable.,impact,,0.45970945430739263,LazyWiper,T1485,Data Destruction
SharpDisco has dropped a plugin to monitor external drives to `C:\Users\Public\It3.exe`.,discovery,,0.4589393456273049,SharpDisco,T1120,Peripheral Device Discovery
Empire contains modules for executing commands over SSH as well as in-memory VNC agent injection.,lateral-movement,,0.45843060761660664,Empire,T1021.004,SSH
PACEMAKER can enter a loop to read `/proc/` entries every 2 seconds in order to read a target application's memory.,collection,,0.45841880693963594,PACEMAKER,T1119,Automated Collection
Kali365 has captured session cookies and related session artifacts when the interacted phishing lure acts as proxy for legitimate requests with login services.,credential-access,,0.45672733991371794,Kali365,T1539,Steal Web Session Cookie
LAMEHUG can xcopy for file collection on targeted systems.,collection,,0.45623617837865177,LAMEHUG,T1560.001,Archive via Utility
"FIN6 has used scripting to iterate through a list of compromised PoS systems, copy data to a log file, and remove the original data files.",execution,,0.45352932967243376,FIN6,T1059,Command and Scripting Interpreter
"Embargo has leveraged MS4Killer to deliver a vulnerable driver to the victim device, sometimes referred to as Bring Your Own Vulnerable Driver (BYOVD). Embargo has utilized the vulnerable driver probmon.sys version 3.0.0.4 which had a revoked certificated from “ITM System Co.,LTD.”",privilege-escalation,,0.44754126590165283,Embargo,T1068,Exploitation for Privilege Escalation
LAPSUS$ has deleted the target's systems and resources in the cloud to trigger the organization's incident and crisis response process.,defense-impairment,,0.44479234183387395,LAPSUS$,T1578.003,Delete Cloud Instance
PAKLOG has used `GetForegroundWindow` to access the foreground window. PAKLOG has also captured text from the foreground windows.,discovery,,0.4439801964415524,PAKLOG,T1010,Application Window Discovery
SDBbot has the ability to access the file system on a compromised host.,collection,,0.4422719870083241,SDBbot,T1005,Data from Local System
A variant of Elise executes dir C:\progra~1 when initially run.,discovery,,0.4401081330650249,Elise,T1083,File and Directory Discovery
PureCrypter code contains an ExclusionRegionNames option where it can compare the results of `kernel32!GetGeoInfo` with a list of regions.,stealth,,0.4385509467440906,PureCrypter,T1480,Execution Guardrails
LAPSUS$ has set an Office 365 tenant level mail transport rule to send all mail in and out of the targeted organization to the newly created account.,collection,,0.43749506866453464,LAPSUS$,T1114.003,Email Forwarding Rule
Pupy has a built-in module for port scanning.,discovery,,0.43264200342894016,Pupy,T1046,Network Service Discovery
"APT38 leveraged Sysmon to understand the processes, services in the organization.",discovery,,0.43246691378298086,APT38,T1057,Process Discovery
TA551 has used spoofed company emails that were acquired from email clients on previously infected hosts to target other individuals.,reconnaissance,,0.4317768766048668,TA551,T1589.002,Email Addresses
"APT29 has used multiple software exploits for common client software, like Microsoft Word, Exchange, and Adobe Reader, to gain code execution.",execution,,0.4295836884337304,APT29,T1203,Exploitation for Client Execution
ZIPLINE can find and append specific files on Ivanti Connect Secure VPNs based upon received commands.,discovery,,0.42947877897485953,ZIPLINE,T1083,File and Directory Discovery
WellMess can write files to a compromised host.,command-and-control,,0.4247164411116935,WellMess,T1105,Ingress Tool Transfer
MirrorFace has sent targeted emails purporting to be from a Japanese political party’s PR department.,stealth,,0.42396431963046555,MirrorFace,T1684.001,Impersonation
Elise executes ipconfig /all after initial communication is made to the remote server.,discovery,,0.42320492801977455,Elise,T1016,System Network Configuration Discovery
KillDisk has called GetCurrentProcess .,discovery,,0.4217780881055546,KillDisk,T1057,Process Discovery
MirrorFace has deployed shellcode to check for Japanese Microsoft Office settings.,discovery,,0.4205609773780725,MirrorFace,T1614.001,System Language Discovery
LockBit 2.0 will not execute on hosts where the system language is set to a language spoken in the Commonwealth of Independent States region.,stealth,,0.4199890635546393,LockBit 2.0,T1480,Execution Guardrails
APT29 uses compromised residential endpoints as proxies for defense evasion and network access.,command-and-control,,0.41725895568476234,APT29,T1090.002,External Proxy
HermeticWiper can compress 32-bit and 64-bit driver files with the Lempel-Ziv algorithm.,stealth,,0.4159983185935539,HermeticWiper,T1027.015,Compression
MgBot includes modules for performing HTTP and server service scans.,discovery,,0.4151077329794269,MgBot,T1046,Network Service Discovery
LAMEHUG can decode and drop a decoy file attached to spearphishing emails.,stealth,,0.4147912773892407,LAMEHUG,T1140,Deobfuscate/Decode Files or Information
"During Operation Dream Job, Lazarus Group deployed malware designed not to run on computers set to Korean, Japanese, or Chinese in Windows language preferences.",discovery,,0.41453186794428537,Operation Dream Job,T1614.001,System Language Discovery
Cuckoo Stealer can create and populate property list (plist) files to enable execution.,defense-impairment,,0.41319926426991077,Cuckoo Stealer,T1647,Plist File Modification
